VialID	box	rack	run	vials	atac	timecoursev2	run_real	POP	thaw_date	p3_date	lib_prep__date	p3_experimenter	lib_prep__experimenter	ash_num	index	COND	well	lib_1	lib_2	TP	IID	Age	Gender
350	Buffy	Buffy	5	2	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	350	2	COV	B5	27	31	T6	ASH017	41	M
350	Buffy	Buffy	5	2	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	350	2	IAV	B5	26	30	T6	ASH017	41	M
350	Buffy	Buffy	5	2	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	350	2	NS	B5	28	32	T6	ASH017	41	M
358	Buffy	Buffy	9	1	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	358	1	COV	B3	66	70	T6	ASH018	43	M
358	Buffy	Buffy	9	1	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	358	1	IAV	B3	65	69	T6	ASH018	43	M
358	Buffy	Buffy	9	1	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	358	1	NS	B3	67	71	T6	ASH018	43	M
368	Buffy	Buffy	5	2	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	368	3	COV	B7	28	32	T6	ASH019	47	F
368	Buffy	Buffy	5	2	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	368	3	IAV	B7	27	31	T6	ASH019	47	F
368	Buffy	Buffy	5	2	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	368	3	NS	B7	25	29	T6	ASH019	47	F
402	Buffy	Buffy	6	1	FALSE	FALSE	5	ASH	200421	210421	220421	ABYA	YA	496	3	COV	B7	36	40	T6	ASH020	28	F
402	Buffy	Buffy	6	1	FALSE	FALSE	5	ASH	200421	210421	220421	ABYA	YA	496	3	IAV	B7	35	39	T6	ASH020	28	F
402	Buffy	Buffy	6	1	FALSE	FALSE	5	ASH	200421	210421	220421	ABYA	YA	496	3	NS	B7	33	37	T6	ASH020	28	F
446	Buffy	Buffy	3	3	FALSE	FALSE	3	ASH	120421	130421	150421	ABYA	ZL	446	6	COV	D5	19	23	T6	ASH021	28	F
446	Buffy	Buffy	3	3	FALSE	FALSE	3	ASH	120421	130421	150421	ABYA	ZL	446	6	IAV	D5	18	22	T6	ASH021	28	F
446	Buffy	Buffy	3	3	FALSE	FALSE	3	ASH	120421	130421	150421	ABYA	ZL	446	6	NS	D5	20	24	T6	ASH021	28	F
465	Buffy	Buffy	14	2	FALSE	FALSE	14	ASH	310521	10621	20621	ABYA	ZL	465	1	COV	B3	107	111	T6	ASH022	49	M
465	Buffy	Buffy	14	2	FALSE	FALSE	14	ASH	310521	10621	20621	ABYA	ZL	465	1	IAV	B3	106	110	T6	ASH022	49	M
465	Buffy	Buffy	14	2	FALSE	FALSE	14	ASH	310521	10621	20621	ABYA	ZL	465	1	NS	B3	108	112	T6	ASH022	49	M
467	Buffy	Buffy	14	2	FALSE	FALSE	14	ASH	310521	10621	20621	ABYA	ZL	467	2	COV	B5	108	112	T6	ASH023	55	F
467	Buffy	Buffy	14	2	FALSE	FALSE	14	ASH	310521	10621	20621	ABYA	ZL	467	2	IAV	B5	107	111	T6	ASH023	55	F
467	Buffy	Buffy	14	2	FALSE	FALSE	14	ASH	310521	10621	20621	ABYA	ZL	467	2	NS	B5	105	109	T6	ASH023	55	F
476	Buffy	Buffy	10	1	FALSE	FALSE	10	ASH	40521	50521	60521	ABYA	YA	476	3	COV	B7	76	80	T6	ASH024	19	F
476	Buffy	Buffy	10	1	FALSE	FALSE	10	ASH	40521	50521	60521	ABYA	YA	476	3	IAV	B7	75	79	T6	ASH024	19	F
476	Buffy	Buffy	10	1	FALSE	FALSE	10	ASH	40521	50521	60521	ABYA	YA	476	3	NS	B7	73	77	T6	ASH024	19	F
49	Buffy	Buffy	10	1	FALSE	FALSE	10	ASH	40521	50521	60521	ABYA	YA	49	1	COV	B3	74	78	T6	ASH004	47	M
49	Buffy	Buffy	10	1	FALSE	FALSE	10	ASH	40521	50521	60521	ABYA	YA	49	1	IAV	B3	73	77	T6	ASH004	47	M
49	Buffy	Buffy	10	1	FALSE	FALSE	10	ASH	40521	50521	60521	ABYA	YA	49	1	NS	B3	75	79	T6	ASH004	47	M
492	Buffy	Buffy	5	1	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	492	4	COV	B9	25	29	T6	ASH025	51	M
492	Buffy	Buffy	5	1	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	492	4	IAV	B9	28	32	T6	ASH025	51	M
492	Buffy	Buffy	5	1	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	492	4	NS	B9	26	30	T6	ASH025	51	M
493	Buffy	Buffy	5	2	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	493	5	COV	D3	26	30	T6	ASH026	19	M
493	Buffy	Buffy	5	2	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	493	5	IAV	D3	25	29	T6	ASH026	19	M
493	Buffy	Buffy	5	2	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	493	5	NS	D3	27	31	T6	ASH026	19	M
496	Buffy	Buffy	7	2	FALSE	FALSE	8	ASH	260421	270421	290421	ABYA	ZL	245	4	COV	B9	57	61	T6	ASH027	51	F
496	Buffy	Buffy	7	2	FALSE	FALSE	8	ASH	260421	270421	290421	ABYA	ZL	245	4	IAV	B9	60	64	T6	ASH027	51	F
496	Buffy	Buffy	7	2	FALSE	FALSE	8	ASH	260421	270421	290421	ABYA	ZL	245	4	NS	B9	58	62	T6	ASH027	51	F
504	Buffy	Buffy	5	1	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	504	6	COV	D5	27	31	T6	ASH028	34	F
504	Buffy	Buffy	5	1	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	504	6	IAV	D5	26	30	T6	ASH028	34	F
504	Buffy	Buffy	5	1	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	504	6	NS	D5	28	32	T6	ASH028	34	F
51	Buffy	Buffy	3	2	FALSE	FALSE	3	ASH	120421	130421	150421	ABYA	ZL	51	3	COV	B7	20	24	T6	ASH005	23	F
51	Buffy	Buffy	3	2	FALSE	FALSE	3	ASH	120421	130421	150421	ABYA	ZL	51	3	IAV	B7	19	23	T6	ASH005	23	F
51	Buffy	Buffy	3	2	FALSE	FALSE	3	ASH	120421	130421	150421	ABYA	ZL	51	3	NS	B7	17	21	T6	ASH005	23	F
510	Buffy	Buffy	5	2	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	510	7	COV	D7	28	32	T6	ASH029	50	F
510	Buffy	Buffy	5	2	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	510	7	IAV	D7	27	31	T6	ASH029	50	F
510	Buffy	Buffy	5	2	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	510	7	NS	D7	25	29	T6	ASH029	50	F
512	Buffy	Buffy	7	1	FALSE	FALSE	8	ASH	260421	270421	290421	ABYA	ZL	512	5	COV	D3	58	62	T6	ASH030	35	M
512	Buffy	Buffy	7	1	FALSE	FALSE	8	ASH	260421	270421	290421	ABYA	ZL	512	5	IAV	D3	57	61	T6	ASH030	35	M
512	Buffy	Buffy	7	1	FALSE	FALSE	8	ASH	260421	270421	290421	ABYA	ZL	512	5	NS	D3	59	63	T6	ASH030	35	M
517	Buffy	Buffy	9	2	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	517	2	COV	B5	67	71	T6	ASH031	44	F
517	Buffy	Buffy	9	2	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	517	2	IAV	B5	66	70	T6	ASH031	44	F
517	Buffy	Buffy	9	2	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	517	2	NS	B5	68	72	T6	ASH031	44	F
526	Buffy	Buffy	9	2	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	526	3	COV	B7	68	72	T6	ASH032	49	F
526	Buffy	Buffy	9	2	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	526	3	IAV	B7	67	71	T6	ASH032	49	F
526	Buffy	Buffy	9	2	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	526	3	NS	B7	65	69	T6	ASH032	49	F
53	Buffy	Buffy	10	2	FALSE	FALSE	10	ASH	40521	50521	60521	ABYA	YA	53	2	COV	B5	75	79	T6	ASH006	52	M
53	Buffy	Buffy	10	2	FALSE	FALSE	10	ASH	40521	50521	60521	ABYA	YA	53	2	IAV	B5	74	78	T6	ASH006	52	M
53	Buffy	Buffy	10	2	FALSE	FALSE	10	ASH	40521	50521	60521	ABYA	YA	53	2	NS	B5	76	80	T6	ASH006	52	M
55	Buffy	Buffy	5	1	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	55	1	COV	B3	26	30	T6	ASH007	45	F
55	Buffy	Buffy	5	1	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	55	1	IAV	B3	25	29	T6	ASH007	45	F
55	Buffy	Buffy	5	1	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	55	1	NS	B3	27	31	T6	ASH007	45	F
583	Buffy	Buffy	9	1	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	583	4	COV	B9	65	69	T6	ASH033	26	F
583	Buffy	Buffy	9	1	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	583	4	IAV	B9	68	72	T6	ASH033	26	F
583	Buffy	Buffy	9	1	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	583	4	NS	B9	66	70	T6	ASH033	26	F
584	Buffy	Buffy	3	3	FALSE	FALSE	3	ASH	120421	130421	150421	ABYA	ZL	584	7	COV	D7	20	24	T6	ASH034	42	F
584	Buffy	Buffy	3	3	FALSE	FALSE	3	ASH	120421	130421	150421	ABYA	ZL	584	7	IAV	D7	19	23	T6	ASH034	42	F
584	Buffy	Buffy	3	3	FALSE	FALSE	3	ASH	120421	130421	150421	ABYA	ZL	584	7	NS	D7	17	21	T6	ASH034	42	F
656	Buffy	Buffy	7	2	FALSE	FALSE	8	ASH	260421	270421	290421	ABYA	ZL	921	6	COV	D5	59	63	T6	ASH035	33	M
656	Buffy	Buffy	7	2	FALSE	FALSE	8	ASH	260421	270421	290421	ABYA	ZL	921	6	IAV	D5	58	62	T6	ASH035	33	M
656	Buffy	Buffy	7	2	FALSE	FALSE	8	ASH	260421	270421	290421	ABYA	ZL	921	6	NS	D5	60	64	T6	ASH035	33	M
657	Buffy	Buffy	7	2	FALSE	FALSE	8	ASH	260421	270421	290421	ABYA	ZL	940	7	COV	D7	60	64	T6	ASH036	57	M
657	Buffy	Buffy	7	2	FALSE	FALSE	8	ASH	260421	270421	290421	ABYA	ZL	940	7	IAV	D7	59	63	T6	ASH036	57	M
657	Buffy	Buffy	7	2	FALSE	FALSE	8	ASH	260421	270421	290421	ABYA	ZL	940	7	NS	D7	57	61	T6	ASH036	57	M
705	Buffy	Buffy	10	2	FALSE	FALSE	10	ASH	40521	50521	60521	ABYA	YA	705	4	COV	B9	73	77	T6	ASH037	24	F
705	Buffy	Buffy	10	2	FALSE	FALSE	10	ASH	40521	50521	60521	ABYA	YA	705	4	IAV	B9	76	80	T6	ASH037	24	F
705	Buffy	Buffy	10	2	FALSE	FALSE	10	ASH	40521	50521	60521	ABYA	YA	705	4	NS	B9	74	78	T6	ASH037	24	F
749	Buffy	Buffy	9	2	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	749	5	COV	D3	66	70	T6	ASH038	57	M
749	Buffy	Buffy	9	2	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	749	5	IAV	D3	65	69	T6	ASH038	57	M
749	Buffy	Buffy	9	2	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	749	5	NS	D3	67	71	T6	ASH038	57	M
752	Buffy	Buffy	10	1	FALSE	FALSE	10	ASH	40521	50521	60521	ABYA	YA	752	5	COV	D3	74	78	T6	ASH039	49	M
752	Buffy	Buffy	10	1	FALSE	FALSE	10	ASH	40521	50521	60521	ABYA	YA	752	5	IAV	D3	73	77	T6	ASH039	49	M
752	Buffy	Buffy	10	1	FALSE	FALSE	10	ASH	40521	50521	60521	ABYA	YA	752	5	NS	D3	75	79	T6	ASH039	49	M
754	Buffy	Buffy	9	2	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	754	6	COV	D5	67	71	T6	ASH040	55	F
754	Buffy	Buffy	9	2	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	754	6	IAV	D5	66	70	T6	ASH040	55	F
754	Buffy	Buffy	9	2	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	754	6	NS	D5	68	72	T6	ASH040	55	F
794	Buffy	Buffy	6	1	FALSE	FALSE	5	ASH	200421	210421	220421	ABYA	YA	656	4	COV	B9	33	37	T6	ASH041	30	F
794	Buffy	Buffy	6	1	FALSE	FALSE	5	ASH	200421	210421	220421	ABYA	YA	656	4	IAV	B9	36	40	T6	ASH041	30	F
794	Buffy	Buffy	6	1	FALSE	FALSE	5	ASH	200421	210421	220421	ABYA	YA	656	4	NS	B9	34	38	T6	ASH041	30	F
915	Buffy	Buffy	14	2	FALSE	FALSE	14	ASH	310521	10621	20621	ABYA	ZL	915	3	COV	B7	106	110	T6	ASH042	55	F
915	Buffy	Buffy	14	2	FALSE	FALSE	14	ASH	310521	10621	20621	ABYA	ZL	915	3	IAV	B7	105	109	T6	ASH042	55	F
915	Buffy	Buffy	14	2	FALSE	FALSE	14	ASH	310521	10621	20621	ABYA	ZL	915	3	NS	B7	107	111	T6	ASH042	55	F
917	Buffy	Buffy	14	2	FALSE	FALSE	14	ASH	310521	10621	20621	ABYA	ZL	917	4	COV	B9	107	111	T6	ASH043	48	F
917	Buffy	Buffy	14	2	FALSE	FALSE	14	ASH	310521	10621	20621	ABYA	ZL	917	4	IAV	B9	106	110	T6	ASH043	48	F
917	Buffy	Buffy	14	2	FALSE	FALSE	14	ASH	310521	10621	20621	ABYA	ZL	917	4	NS	B9	108	112	T6	ASH043	48	F
921	Buffy	Buffy	7	2	FALSE	FALSE	8	ASH	260421	270421	290421	ABYA	ZL	947	8	COV	D9	57	61	T6	ASH044	30	M
921	Buffy	Buffy	7	2	FALSE	FALSE	8	ASH	260421	270421	290421	ABYA	ZL	947	8	IAV	D9	60	64	T6	ASH044	30	M
921	Buffy	Buffy	7	2	FALSE	FALSE	8	ASH	260421	270421	290421	ABYA	ZL	947	8	NS	D9	58	62	T6	ASH044	30	M
928	Buffy	Buffy	9	2	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	928	7	COV	D7	68	72	T6	ASH045	36	F
928	Buffy	Buffy	9	2	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	928	7	IAV	D7	67	71	T6	ASH045	36	F
928	Buffy	Buffy	9	2	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	928	7	NS	D7	65	69	T6	ASH045	36	F
937	Buffy	Buffy	6	1	FALSE	FALSE	5	ASH	200421	210421	220421	ABYA	YA	657	5	COV	D3	34	38	T6	ASH046	57	F
937	Buffy	Buffy	6	1	FALSE	FALSE	5	ASH	200421	210421	220421	ABYA	YA	657	5	IAV	D3	33	37	T6	ASH046	57	F
937	Buffy	Buffy	6	1	FALSE	FALSE	5	ASH	200421	210421	220421	ABYA	YA	657	5	NS	D3	35	39	T6	ASH046	57	F
938	Buffy	Buffy	9	1	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	938	8	COV	D9	65	69	T6	ASH047	43	M
938	Buffy	Buffy	9	1	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	938	8	IAV	D9	68	72	T6	ASH047	43	M
938	Buffy	Buffy	9	1	FALSE	FALSE	9	ASH	30521	40521	60521	ABYA	ZL	938	8	NS	D9	66	70	T6	ASH047	43	M
940	Buffy	Buffy	6	2	FALSE	FALSE	5	ASH	200421	210421	220421	ABYA	YA	794	6	COV	D5	35	39	T6	ASH048	31	F
940	Buffy	Buffy	6	2	FALSE	FALSE	5	ASH	200421	210421	220421	ABYA	YA	794	6	IAV	D5	34	38	T6	ASH048	31	F
940	Buffy	Buffy	6	2	FALSE	FALSE	5	ASH	200421	210421	220421	ABYA	YA	794	6	NS	D5	36	40	T6	ASH048	31	F
947	Buffy	Buffy	6	2	FALSE	FALSE	5	ASH	200421	210421	220421	ABYA	YA	937	7	COV	D7	36	40	T6	ASH049	51	F
947	Buffy	Buffy	6	2	FALSE	FALSE	5	ASH	200421	210421	220421	ABYA	YA	937	7	IAV	D7	35	39	T6	ASH049	51	F
947	Buffy	Buffy	6	2	FALSE	FALSE	5	ASH	200421	210421	220421	ABYA	YA	937	7	NS	D7	33	37	T6	ASH049	51	F
982	Buffy	Buffy	3	1	FALSE	FALSE	3	ASH	120421	130421	150421	ABYA	ZL	982	8	COV	D9	17	21	T6	ASH050	57	M
982	Buffy	Buffy	3	1	FALSE	FALSE	3	ASH	120421	130421	150421	ABYA	ZL	982	8	IAV	D9	20	24	T6	ASH050	57	M
982	Buffy	Buffy	3	1	FALSE	FALSE	3	ASH	120421	130421	150421	ABYA	ZL	982	8	NS	D9	18	22	T6	ASH050	57	M
988	Buffy	Buffy	5	1	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	988	8	COV	D9	25	29	T6	ASH051	60	F
988	Buffy	Buffy	5	1	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	988	8	IAV	D9	28	32	T6	ASH051	60	F
988	Buffy	Buffy	5	1	FALSE	FALSE	4	ASH	190421	200421	220421	ABYA	ZL	988	8	NS	D9	26	30	T6	ASH051	60	F
999	Buffy	Buffy	6	2	FALSE	FALSE	5	ASH	200421	210421	220421	ABYA	YA	999	8	COV	D9	33	37	T6	ASH052	23	F
999	Buffy	Buffy	6	2	FALSE	FALSE	5	ASH	200421	210421	220421	ABYA	YA	999	8	IAV	D9	36	40	T6	ASH052	23	F
999	Buffy	Buffy	6	2	FALSE	FALSE	5	ASH	200421	210421	220421	ABYA	YA	999	8	NS	D9	34	38	T6	ASH052	23	F
AFB011	AH/90	rack4	11	2	FALSE	FALSE	12	AFB	100521	110521	130521	ABYA	YA		9	COV	F3	90	94	T6	AFB011	32	M
AFB011	AH/90	rack4	11	2	FALSE	FALSE	12	AFB	100521	110521	130521	ABYA	YA		9	IAV	F3	89	93	T6	AFB011	32	M
AFB011	AH/90	rack4	11	2	FALSE	FALSE	12	AFB	100521	110521	130521	ABYA	YA		9	NS	F3	91	95	T6	AFB011	32	M
AFB012	AH/90	rack4	1	7	TRUE	FALSE	1	AFB	50421	60421	80421	ABYA	ZL		1	COV	B3	2	6	T6	AFB012	28	M
AFB012	AH/90	rack4	1	7	TRUE	FALSE	1	AFB	50421	60421	80421	ABYA	ZL		1	IAV	B3	1	5	T6	AFB012	28	M
AFB012	AH/90	rack4	1	7	TRUE	FALSE	1	AFB	50421	60421	80421	ABYA	ZL		1	NS	B3	3	7	T6	AFB012	28	M
AFB013	AH/90	rack4	1	4	TRUE	FALSE	1	AFB	50421	60421	80421	ABYA	ZL		2	COV	B5	3	7	T6	AFB013	43	M
AFB013	AH/90	rack4	1	4	TRUE	FALSE	1	AFB	50421	60421	80421	ABYA	ZL		2	IAV	B5	2	6	T6	AFB013	43	M
AFB013	AH/90	rack4	1	4	TRUE	FALSE	1	AFB	50421	60421	80421	ABYA	ZL		2	NS	B5	4	8	T6	AFB013	43	M
AFB014	AH/90	rack4	11	2	FALSE	FALSE	12	AFB	100521	110521	130521	ABYA	YA		10	COV	F5	91	95	T6	AFB014	26	M
AFB014	AH/90	rack4	11	2	FALSE	FALSE	12	AFB	100521	110521	130521	ABYA	YA		10	IAV	F5	90	94	T6	AFB014	26	M
AFB014	AH/90	rack4	11	2	FALSE	FALSE	12	AFB	100521	110521	130521	ABYA	YA		10	NS	F5	92	96	T6	AFB014	26	M
AFB017	AH/98	rack4	8	3	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		1	COV	B3	50	54	T6	AFB017	26	M
AFB017	AH/98	rack4	8	3	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		1	IAV	B3	49	53	T6	AFB017	26	M
AFB017	AH/98	rack4	8	3	TRUE	FALSE	7	AFB	270421	280421	290421	ABYA	YA		1	NS	B3	51	55	T6	AFB017	26	M
AFB021	AI/15	rack4	12	2	TRUE	FALSE	11	AFB	110521	120521	130521	ABYA	MO		1	COV	B3	82	86	T6	AFB021	30	M
AFB021	AI/15	rack4	12	2	TRUE	FALSE	11	AFB	110521	120521	130521	ABYA	MO		1	IAV	B3	81	85	T6	AFB021	30	M
AFB021	AI/15	rack4	12	2	TRUE	FALSE	11	AFB	110521	120521	130521	ABYA	MO		1	NS	B3	83	87	T6	AFB021	30	M
AFB023	AI/15	rack4	1	6	TRUE	FALSE	1	AFB	50421	60421	80421	ABYA	ZL		3	COV	B7	4	8	T6	AFB023	23	M
AFB023	AI/15	rack4	1	6	TRUE	FALSE	1	AFB	50421	60421	80421	ABYA	ZL		3	IAV	B7	3	7	T6	AFB023	23	M
AFB023	AI/15	rack4	1	6	TRUE	FALSE	1	AFB	50421	60421	80421	ABYA	ZL		3	NS	B7	1	5	T6	AFB023	23	M
AFB031	AI/15	rack4	11	2	FALSE	FALSE	12	AFB	100521	110521	130521	ABYA	YA		11	COV	F7	92	96	T6	AFB031	29	M
AFB031	AI/15	rack4	11	2	FALSE	FALSE	12	AFB	100521	110521	130521	ABYA	YA		11	IAV	F7	91	95	T6	AFB031	29	M
AFB031	AI/15	rack4	11	2	FALSE	FALSE	12	AFB	100521	110521	130521	ABYA	YA		11	NS	F7	89	93	T6	AFB031	29	M
AFB032	AI/15	rack4	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		1	COV	B3	10	14	T6	AFB032	30	M
AFB032	AI/15	rack4	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		1	IAV	B3	9	13	T6	AFB032	30	M
AFB032	AI/15	rack4	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		1	NS	B3	11	15	T6	AFB032	30	M
AFB034	AI/31	rack3	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		2	COV	B5	11	15	T6	AFB034	28	M
AFB034	AI/31	rack3	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		2	IAV	B5	10	14	T6	AFB034	28	M
AFB034	AI/31	rack3	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		2	NS	B5	12	16	T6	AFB034	28	M
AFB035	AI/31	rack3	12	3	TRUE	FALSE	11	AFB	110521	120521	130521	ABYA	MO		2	COV	B5	83	87	T6	AFB035	36	M
AFB035	AI/31	rack3	12	3	TRUE	FALSE	11	AFB	110521	120521	130521	ABYA	MO		2	IAV	B5	82	86	T6	AFB035	36	M
AFB035	AI/31	rack3	12	3	TRUE	FALSE	11	AFB	110521	120521	130521	ABYA	MO		2	NS	B5	84	88	T6	AFB035	36	M
AFB036	AI/31	rack3	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		3	COV	B7	12	16	T6	AFB036	33	M
AFB036	AI/31	rack3	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		3	IAV	B7	11	15	T6	AFB036	33	M
AFB036	AI/31	rack3	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		3	NS	B7	9	13	T6	AFB036	33	M
AFB037	AI/31	rack3	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		4	COV	B9	9	13	T6	AFB037	47	M
AFB037	AI/31	rack3	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		4	IAV	B9	12	16	T6	AFB037	47	M
AFB037	AI/31	rack3	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		4	NS	B9	10	14	T6	AFB037	47	M
AFB042	AI/31	rack3	14	3	FALSE	FALSE	14	AFB	310521	10621	20621	ABYA	ZL		8	IAV	D9	105	109	T6	AFB042	26	M
AFB042	AI/31	rack3	14	3	FALSE	FALSE	14	AFB	310521	10621	20621	ABYA	ZL		8	COV	D9	106	110	T6	AFB042	26	M
AFB042	AI/31	rack3	14	3	FALSE	FALSE	14	AFB	310521	10621	20621	ABYA	ZL		8	NS	D9	107	111	T6	AFB042	26	M
AFB047	AI/31	rack3	12	3	TRUE	FALSE	11	AFB	110521	120521	130521	ABYA	MO		3	COV	B7	84	88	T6	AFB047	32	M
AFB047	AI/31	rack3	12	3	TRUE	FALSE	11	AFB	110521	120521	130521	ABYA	MO		3	IAV	B7	83	87	T6	AFB047	32	M
AFB047	AI/31	rack3	12	3	TRUE	FALSE	11	AFB	110521	120521	130521	ABYA	MO		3	NS	B7	81	85	T6	AFB047	32	M
AFB048	AI/31	rack3	14	2	FALSE	FALSE	14	AFB	310521	10621	20621	ABYA	ZL		9	IAV	F3	106	110	T6	AFB048	29	M
AFB048	AI/31	rack3	14	2	FALSE	FALSE	14	AFB	310521	10621	20621	ABYA	ZL		9	COV	F3	107	111	T6	AFB048	29	M
AFB048	AI/31	rack3	14	2	FALSE	FALSE	14	AFB	310521	10621	20621	ABYA	ZL		9	NS	F3	108	112	T6	AFB048	29	M
AFB052	AI/31	rack3	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		5	COV	D3	10	14	T6	AFB052	34	M
AFB052	AI/31	rack3	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		5	IAV	D3	9	13	T6	AFB052	34	M
AFB052	AI/31	rack3	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		5	NS	D3	11	15	T6	AFB052	34	M
AFB053	AI/31	rack3	14	2	FALSE	FALSE	14	AFB	310521	10621	20621	ABYA	ZL		10	IAV	F5	107	111	T6	AFB053	48	M
AFB053	AI/31	rack3	14	2	FALSE	FALSE	14	AFB	310521	10621	20621	ABYA	ZL		10	COV	F5	108	112	T6	AFB053	48	M
AFB053	AI/31	rack3	14	2	FALSE	FALSE	14	AFB	310521	10621	20621	ABYA	ZL		10	NS	F5	105	109	T6	AFB053	48	M
AFB054	AI/31	rack3	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		6	COV	D5	11	15	T6	AFB054	35	M
AFB054	AI/31	rack3	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		6	IAV	D5	10	14	T6	AFB054	35	M
AFB054	AI/31	rack3	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		6	NS	D5	12	16	T6	AFB054	35	M
AFB056	AI/31	rack3	12	3	TRUE	FALSE	11	AFB	110521	120521	130521	ABYA	MO		4	COV	B9	81	85	T6	AFB056	31	M
AFB056	AI/31	rack3	12	3	TRUE	FALSE	11	AFB	110521	120521	130521	ABYA	MO		4	IAV	B9	84	88	T6	AFB056	31	M
AFB056	AI/31	rack3	12	3	TRUE	FALSE	11	AFB	110521	120521	130521	ABYA	MO		4	NS	B9	82	86	T6	AFB056	31	M
AFB058	AI/31	rack3	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		7	COV	D7	12	16	T6	AFB058	29	M
AFB058	AI/31	rack3	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		7	IAV	D7	11	15	T6	AFB058	29	M
AFB058	AI/31	rack3	2	4	TRUE	FALSE	2	AFB	60421	70421	80421	ABYA	MO		7	NS	D7	9	13	T6	AFB058	29	M
